,cpd00001__91__c0__93__,cpd00002__91__c0__93__,cpd00003__91__c0__93__,cpd00004__91__c0__93__,cpd00007__91__c0__93__,cpd00008__91__c0__93__,cpd00009__91__c0__93__,cpd00010__91__c0__93__,cpd00011__91__c0__93__,cpd00012__91__c0__93__,cpd00013__91__c0__93__,cpd00020__91__c0__93__,cpd00022__91__c0__93__,cpd00023__91__c0__93__,cpd00024__91__c0__93__,cpd00029__91__c0__93__,cpd00032__91__c0__93__,cpd00033__91__c0__93__,cpd00036__91__c0__93__,cpd00039__91__e0__93__,cpd00042__91__c0__93__,cpd00051__91__c0__93__,cpd00054__91__c0__93__,cpd00056__91__c0__93__,cpd00060__91__e0__93__,cpd00064__91__c0__93__,cpd00065__91__e0__93__,cpd00066__91__c0__93__,cpd00067__91__c0__93__,cpd00067__91__e0__93__,cpd00069__91__e0__93__,cpd00084__91__c0__93__,cpd00102__91__c0__93__,cpd00107__91__e0__93__,cpd00119__91__e0__93__,cpd00129__91__e0__93__,cpd00156__91__c0__93__,cpd00322__91__e0__93__,cpdUS12__91__c0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00076__91__e0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00281__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48/11,0,0,0,0,0,0,0,0,0,-22/3,-41/198,823/99,48/11,0,0,0,0,0,0,0,0,-48/11,0,0,0,7/2200,41/198,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-566/55,0,456/55,0,0,4,0,0,0,76/715,0,0,-2,0,-1,1,0,0,1
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7930/71,0,0,0,0,0,0,0,0,0,-3588/71,-78,6630/71,0,0,0,0,0,-3042/71,1,0,0,0,26,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7500/53,0,10690/53,0,0,270/53,0,0,0,5165/689,0,0,0,0,-270/53,270/53,1,0,270/53
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/6,0,0,0,0,0,0,0,0,0,-47/212,0,113/318,0,0,0,0,-85/3816,0,0,0,0,-127/954,0,-8/477,8/477,0,0,8/477
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-647/8,0,214,0,0,71/4,0,0,0,0,71/4,0,0,0,-71/8,71/8,0,0,71/8
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79/40,-21/20,173/20,13/20,0,0,0,-147/80,0,0,1,0,-13/20,7/20,0,0,0,0,0
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,17/9,0,0,5/23,0,-481/828,0,0,0,0,0,0,-5/23,5/23,47/5175,0,5/23
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-553/1328,0,103/83,0,0,73/664,0,-1/4,0,0,73/664,0,0,0,-73/1328,73/1328,0,0,73/1328
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1667/12,-4,2333/18,0,2297/18,0,0,0,0,0,1,0,-1901/18,1,-11,11,0,1,11
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283/2,0,0,0,0,0,0,0,0,0,-343/6,-31/9,1306/9,0,0,0,0,0,0,0,0,0,-21/2,0,0,0,0,31/9,0
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9150/91,0,15950/91,2250/91,0,2250/91,0,-10225/182,0,0,0,0,0,0,-2250/91,2250/91,1,0,2250/91
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59/32,0,0,0,0,0,0,0,0,0,-43/64,0,2,0,0,1/32,0,0,0,0,1/8,0,-1/32,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59/352,0,0,0,0,0,0,0,0,0,-1/64,0,2/11,0,0,1/352,0,0,-1/11,0,1/88,0,-1/352,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2239/31,0,0,0,0,0,0,0,0,0,-895/31,-2,2392/31,0,0,0,0,-1,0,0,0,0,-153/31,0,0,0,0,2,0
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-434,0,505,0,0,142,0,0,-71,0,0,0,0,0,-71,71,0,0,71
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4760/29,0,17280/29,0,0,0,0,0,0,0,1230/29,0,0,0,-615/29,615/29,1,0,615/29
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15/2,0,5/2,0,0,5,0,-1,-5/2,1/4,0,0,-5,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5/2,0,17,0,0,0,0,-1,0,0,2,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-653/8,0,0,0,0,0,0,0,0,0,-57/8,0,88,1/4,0,0,0,0,-43,0,43/8,0,-1,0,0,0,0,0,0
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,-16/3,0,46/3,2/3,0,0,0,-1/6,0,0,1,0,-2/3,0,0,0,0,0,0
410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70/57,0,113/114,0,0,1/2,0,-13/152,0,0,0,0,-47/57,0,-5/57,5/57,0,0,5/57
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62/27,-7/9,256/27,5/27,0,0,0,0,0,7/702,1,0,-20/27,7/27,0,0,0,0,0
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5/4,0,1,0,0,1/2,0,-1/8,0,1/156,0,0,-5/6,0,-1/12,1/12,0,0,1/12
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-148/3,-1,718/9,0,0,0,0,0,0,350/117,0,0,0,0,0,0,287/900,1,0
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-358/11,0,0,0,0,0,0,0,0,0,-566/11,0,672/11,106/11,0,0,0,0,0,168/143,0,0,-336/11,0,-1,1,0,0,1
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4225/6,0,0,0,0,0,0,0,0,0,-2153/2,-4561/6,3356/3,457,0,0,0,0,0,0,0,0,-457,1483/6,0,0,0,56/3,0
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-475/12,0,0,0,0,0,0,0,0,0,-167/12,0,128/3,0,0,0,0,0,0,0,31/12,0,-1/2,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57/64,0,0,0,0,0,0,0,0,0,-401/128,-1,1157/64,0,0,0,0,-1171/256,0,0,0,0,-57/64,0,0,0,0,1,0
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-335,0,0,0,0,0,0,0,0,0,-29,0,361,0,1,0,0,0,-177,0,22,0,-4,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-499/396,-71/66,4/9,0,0,7/11,0,0,-1/18,0,0,0,-53/66,71/198,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-937/142,-4,1995/71,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225/2,0,0,0,0,0,0,0,0,0,-1425/8,0,1025/4,0,0,0,0,0,0,1025/104,0,0,0,0,0,0,1,0,0
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1196,-78,3328/3,0,3250/3,0,0,0,0,1,26,0,-2704/3,26,-91,91,0,0,91
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/2,0,1,1/12,1/3,0,0,-1/6,0,0,1/12,0,-1/3,0,-1/24,1/24,0,0,1/24
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151/343,0,2/3,0,0,164/1029,0,0,0,0,0,0,0,0,-82/1029,82/1029,32/8575,0,82/1029
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13/2,0,4,0,0,5/2,0,0,-1/2,0,0,0,-4,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13/2,0,4,1/2,0,2,0,0,0,0,0,0,-4,0,0,0,0,0,0
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-341,-204,68,2,0,206,0,0,0,34/13,0,0,-206,68,-1,1,0,0,1
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-104/2277,0,0,0,0,0,0,0,0,0,-1/36,-31/1518,215/4554,0,0,0,0,0,-3/253,31/118404,0,0,-1/66,31/4554,0,0,0,0,0
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6441/82,-3377/41,2147/41,0,0,1112/41,0,0,0,1071/1066,0,0,-1112/41,1112/41,0,0,0,1,0
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-819/19,0,0,0,0,0,0,0,0,0,-78,-2457/19,78,0,0,0,0,0,0,1,0,0,0,819/19,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7/19,0,0,0,0,0,0,0,0,0,-1/3,-31/114,4/9,0,0,0,0,0,0,0,0,0,-1/6,31/342,0,0,0,0,0
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-48/55,0,103/55,0,0,0,0,0,-1,71/1430,0,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2813/71,0,0,0,0,0,0,0,0,0,-1071/71,-4,2786/71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7858/165,0,14128/165,0,0,0,0,0,-4/3,4408/2145,14/3,0,0,0,-1,1,0,0,1
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5473/33,-1456/11,208/3,0,26/3,2314/33,0,0,0,1,0,0,-3458/33,1456/33,0,0,0,0,0
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9163/499,-608/499,5168/499,0,0,7620/499,0,0,-3734/499,0,0,0,-6622/499,152/499,-1,1,0,152/499,1
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5/66,0,0,0,0,0,0,0,0,0,-1/12,0,4/33,0,0,0,0,0,-1/66,0,0,0,-1/22,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127,0,0,0,0,0,0,0,0,0,-177,-130,166,84,0,0,0,0,0,0,0,0,-84,43,0,0,33/100,1,0
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35/4,0,5/2,0,0,5,0,-1,0,1/4,0,0,-5,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-589/34,-198/17,8,0,1,117/17,0,-83/34,0,149/442,0,0,-185/17,66/17,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1327/15,0,353/3,0,0,73/5,0,-215/12,0,0,0,0,0,0,-73/5,73/5,0,0,73/5
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4589/139,0,0,0,0,0,0,0,0,0,-10192/139,-78,12142/139,0,0,0,0,0,0,1,0,0,0,26,-975/278,975/278,0,0,975/278
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,-325/6,-39,325/9,0,325/9,0,0,-13/2,0,1,0,0,-325/9,13,0,0,0,0,0
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1899/100,-4,4207/50,0,0,0,0,0,0,0,341/50,0,-291/50,1,0,0,0,1,0
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67/276,0,0,0,0,0,0,0,0,0,-485/552,0,1,0,0,67/276,0,-1/6,0,1/78,0,0,0,0,-67/552,67/552,0,0,67/552
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3874/99,0,0,0,0,0,0,0,0,0,-6097/99,-78,6422/99,325/99,0,0,0,0,0,1,0,0,-1300/99,26,0,0,0,0,0
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-35/6,0,50/9,0,50/9,0,0,0,-1,0,0,0,-41/9,0,-1/2,1/2,0,0,1/2
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200/33,0,43/6,73/66,0,73/66,0,-85/88,0,0,0,0,0,0,-73/66,73/66,0,0,73/66
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-107/36,-29/14,164/189,101/189,0,463/378,0,0,0,40/2457,0,0,-95/54,29/42,0,0,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34/3,0,0,0,0,0,0,0,0,0,-27,-43/9,892/9,17/6,0,0,0,-43/18,0,0,0,0,-34/3,0,0,0,0,43/9,0
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13/2,0,4,0,0,2,0,0,0,0,0,0,-2,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73/8,0,0,0,0,0,0,0,0,0,-83/3,0,551/12,0,0,0,0,-281/48,0,0,0,0,0,0,-73/16,73/16,0,0,73/16
453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37/24,-1/36,17/18,0,0,1,0,0,-1/2,0,0,0,-1,0,0,0,0,1/36,0
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43/24,-1/36,17/18,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1/36,0
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225/23,0,0,0,0,0,0,0,0,0,-6675/46,0,200,0,0,225/23,0,0,0,100/13,0,0,0,0,-225/46,225/46,1,0,225/46
456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3075/22,0,8575/44,0,0,225/22,0,0,-225/44,8575/1144,0,0,0,0,-225/44,225/44,1,0,225/44
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5/4,0,17/2,0,0,0,0,-7/3,0,11/156,1,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11030/499,-608/499,5168/499,0,0,7620/499,0,0,0,0,0,0,-6622/499,152/499,-1,1,0,152/499,1
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2682/71,0,0,0,0,0,0,0,0,0,-591/142,-1,2666/71,0,0,0,0,0,-1341/71,0,0,0,0,0,0,0,0,1,0
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/456,0,1/529,0,0,73/60306,0,-1/6348,-73/120612,0,0,0,-73/120612,0,-73/241224,73/241224,0,0,73/241224
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10/3,0,7/3,0,0,1,0,0,0,0,0,0,-2,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-379/18,-7,1312/9,0,19/18,0,0,-2743/72,0,0,19/6,0,-38/9,0,0,0,0,7,0
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-107/44,-25/11,73/6,0,0,0,0,-725/264,0,0,89/66,0,-13/22,25/33,0,0,0,0,0
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10244/113,0,11674/113,1430/113,0,1430/113,0,0,0,1,0,0,0,0,-1430/113,1430/113,0,0,1430/113
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1375,0,610,0,210,820,0,0,0,0,0,0,-820,0,-105,105,1,0,105
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100191/170,-26871/85,1222/5,12038/85,0,20813/85,0,0,0,1,0,0,-32851/85,1755/17,0,0,0,546/85,0
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1451/924,-50/77,754/231,1/12,0,229/462,0,0,0,0,0,0,-383/462,25/154,0,0,0,25/154,0
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1924/25,-4,2199/50,0,499/50,1424/25,0,0,-1399/50,0,0,0,-1424/25,1,-499/100,499/100,0,1,499/100
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94/713,0,1,0,0,0,0,0,-41/713,0,82/713,0,0,0,0,0,2/17825,0,0
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14/3,0,0,0,0,0,0,0,0,0,-1654/165,0,808/55,0,0,0,0,0,0,404/2145,0,0,0,0,-1,1,0,0,1
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-221/23,0,0,0,0,0,0,0,0,0,-365/46,-129/23,227/23,1,0,0,0,0,0,43/598,0,0,-4,43/23,0,0,0,0,0
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15350/23,0,0,0,0,0,0,0,0,0,-150,-6150/23,11250/23,0,0,0,0,0,-6650/23,1025/299,0,0,0,2050/23,0,0,1,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16991/136,-78,52,637/68,0,3731/68,0,0,0,1,0,0,-5499/68,26,-195/136,195/136,0,0,195/136
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-14,0,40,0,3/2,0,0,-59/4,0,59/52,7/2,0,-6,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-467/36,0,101/3,0,0,25/18,0,-25/2,0,25/26,53/18,0,-103/18,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-139/3762,0,0,0,0,0,0,0,0,0,-7/198,-2/57,1/22,0,1/198,0,0,0,-1/198,0,0,0,-2/99,2/171,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191/774,0,1/3,0,67/774,0,0,-17/172,0,17/2236,0,0,0,0,-67/1548,67/1548,0,0,67/1548
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,-143/3,0,182/3,0,0,0,0,0,0,1,0,0,-26,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/4,-1/23,113/138,0,17/138,0,0,-1/46,0,0,0,0,-17/138,0,0,0,0,1/23,0
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73/4324,0,0,0,0,0,0,0,0,0,-5/188,0,1/23,0,0,0,0,-1/276,0,0,0,0,-73/6486,0,-73/25944,73/25944,0,0,73/25944
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-37/4,-4,127/6,0,31/6,0,0,0,0,0,0,0,-31/6,1,0,0,0,1,0
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,-7,0,29/2,0,1,0,0,0,-13/2,11/52,0,0,-4,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4528/23,-6589/46,2356/23,0,497/46,1836/23,0,0,0,2135/1196,0,0,-2830/23,2181/46,0,0,0,1,0
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1/11,0,1/11,0,0,0,0,-29/440,0,7/780,0,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15775,0,0,0,0,0,0,0,0,0,-5375,0,16800,0,0,0,0,0,0,0,1025,0,0,0,0,0,1,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,8,0,2,0,0,0,0,0,0,0,0,0,-1,1,1/25,0,1
